,page_url,image_url,tvshow_title,year,rating,director,actors,seasons,series,genres,country,description
59,https://www.imdb.com/title/tt0383078/,https://m.media-amazon.com/images/M/MV5BODllOTg5ZTUtNDJiMy00MjEwLTk1NGQtOWEwODM5OTBiMmFkXkEyXkFqcGc@._V1_.jpg,De Bauers,2003,5.1,,"Frans Bauer, Mariska Bauer, Christiaan Bauer, Jan Bauer, Chris Bauer",,7.0,"Comedy, Documentary, Family",Netherlands,"Another reallifesoap. This time Frans Bauer, a famous Dutch singer, and his family are being filmed everywhere they go. Frans was surprised Dutch channel RTL4 wanted to give him his own reallifeshow, because he thought his life wasn't that exciting. It turns out differently."
60,https://www.imdb.com/title/tt0383085/,"https://m.media-amazon.com/images/M/MV5BMTA1OTcyMzQ0MTBeQTJeQWpwZ15BbWU4MDIwNzE4OTEx._V1_QL75_UX500_CR0,29,500,281_.jpg",Celebrity Dog School,2003,,,"Sarah Fisher, Jake Humphrey",,2.0,Family,United Kingdom,
61,https://www.imdb.com/title/tt0383750/,https://m.media-amazon.com/images/M/MV5BOWNjNWJmZmEtY2NkMy00Y2NlLWI4NjktMjg2ODhhMjE1NzYwXkEyXkFqcGc@._V1_.jpg,Celebrities Under Pressure,2003,,,"Melanie Sykes, Martin L. Evans, Vernon Kay, Ben Freeman, Lesley Joseph",3.0,14.0,"Family, Game-Show",United Kingdom,Series in which a celebrity has to complete a tough challenge in order to win prizes for a family in whose house they have spent a weekend.
62,https://www.imdb.com/title/tt0383789/,https://m.media-amazon.com/images/M/MV5BNmZmNmI1ZWUtMmYxNi00MDg4LTg0NDItNDBhMzhiNzdiOTVkXkEyXkFqcGc@._V1_.jpg,Ibbeltje,2004,6.9,,"Tjitske Reidinga, Annet Malherbe, Waldemar Torenstra, Kees Hulst, Walter Crommelin",1.0,6.0,"Comedy, Family",Netherlands,
63,https://www.imdb.com/title/tt0385368/,https://m.media-amazon.com/images/M/MV5BZmQ5YjhlOWUtMTQ2Ni00ZDE2LWJjZjItMGVlYzIxZmMwMGUxXkEyXkFqcGc@._V1_.jpg,11 Somerset,2004,6.4,,"Jamieson Boulanger, Jessica Malka, Lorne Brass, Marie Turgeon, Nathalie Cavezzali",,16.0,"Family, Horror, Mystery",Canada,"John Marsan, is a reknowned expert of paranormal phenomena. He has a son named Oliver whose friend Laurie Lamera's life is turned upside-down by the ghost of her dead father, who looks for help from John about this mysterious event."
64,https://www.imdb.com/title/tt0385371/,"https://m.media-amazon.com/images/M/MV5BYWQ0N2IwY2QtNDhiZC00YjZmLTkwMmEtZGE0Njg3ZDkzNTA0XkEyXkFqcGc@._V1_QL75_UX140_CR0,0,140,140_.jpg",AV nu,2003,5.6,,"Kim van Kooten, Antonie Kamerling, Carry Tefsen, Ruud Feltkamp, Theo Maassen",1.0,10.0,"Documentary, Family",Netherlands,
65,https://www.imdb.com/title/tt0385383/,"https://m.media-amazon.com/images/M/MV5BMTA1OTcyMzQ0MTBeQTJeQWpwZ15BbWU4MDIwNzE4OTEx._V1_QL75_UX500_CR0,29,500,281_.jpg",Camp Jim,2003,,,"Jim McMullan, Jamie M. Mann, Jeffrey N. Wood, Candace Dold",,4.0,Family,United States,
66,https://www.imdb.com/title/tt0385397/,"https://m.media-amazon.com/images/M/MV5BYWM4ZmMzMWYtMDcxZC00MjgzLTg3ODUtOWQwOTEzNTU0ZGVkXkEyXkFqcGc@._V1_QL75_UX140_CR0,0,140,140_.jpg",De Carlo &amp; Irene show,2003,4.1,,"Irene Moors, Carlo Boszhard, Gerard Joling, Marijke Helwegen, Tatjana Simic",1.0,2.0,"Animation, Comedy, Family",Netherlands,
67,https://www.imdb.com/title/tt0385442/,https://m.media-amazon.com/images/M/MV5BN2FjZDFkMzEtNTkzNy00NmRiLWE0NzAtNWEyMDAxMTUzNzFkXkEyXkFqcGc@._V1_.jpg,Mental Block,2003,7.0,Bonita Siegel,"Erik Knudsen, Tod Fennell, Jodie Resther, Brittany Drisdelle, Justin Bradley",2.0,26.0,"Comedy, Family",Canada,"Donovan Mackay needs help. His mom and dad seem to be going through a second adolescence, while he's going through his first. His best friends are so far out of his league. Luckily, Donovan has four teenagers living inside his head?"
68,https://www.imdb.com/title/tt0385458/,"https://m.media-amazon.com/images/M/MV5BNTY4N2U4ODEtODJhYy00OTI3LThjMGYtNWZjM2RkMTE0ZjNkXkEyXkFqcGc@._V1_QL75_UX140_CR0,28,140,140_.jpg",Pulse,2003,6.8,,"Keisha Buchanan, Sugababes, Heidi Range, Mutya Buena, Cher",,32.0,"Documentary, Family",Netherlands,
69,https://www.imdb.com/title/tt0385467/,https://m.media-amazon.com/images/M/MV5BNzRiN2ZiODEtMzg0Mi00YTg0LThkN2YtMWRiMDFmMzdhOTI1XkEyXkFqcGc@._V1_.jpg,Star,2003,7.5,,"Matthew Leitch, Ana Mulvoy Ten, Sasha Jackson, Lauren Buglioli, Algina Lipskis",1.0,1.0,"Comedy, Family",United Kingdom,Bradley is a huge movie star who still attends school. His star status conflicts with his envious teachers and his peers.
70,https://www.imdb.com/title/tt0386176/,https://m.media-amazon.com/images/M/MV5BZDllZGJkM2QtNDA3NC00N2JiLThiM2ItMzRhY2Y4OWEwNDcwXkEyXkFqcGc@._V1_.jpg,Dave the Barbarian,2004,7.0,Doug Langdale,"Jeff Bennett, Danny Cooksey, Estelle Harris, Erica Luttrell, Tress MacNeille",1.0,21.0,"Adventure, Animation, Comedy",United States,"Follow the adventures of Dave, one incredibly unusual barbarian, who's more interested in raising his family and cooking yummy gourmet meals than conquering new lands."
71,https://www.imdb.com/title/tt0386198/,https://m.media-amazon.com/images/M/MV5BNjYxZGRiYTMtNGU0ZC00OGVhLWFjZDQtZTZmMTVkNDgwZWMyXkEyXkFqcGc@._V1_.jpg,Art Treasures,2003,7.1,,"TJ Myers, Tamara Hambly, Dusty Lane, Jennifer Keith",,442.0,Family,United States,"Art Treasures currently airs on DirecTV every Friday and Saturday night across the nation. Join us and visit exotic locations and learn about extremely rare, exquisite masterpieces like you've never seen before."
72,https://www.imdb.com/title/tt0386250/,https://m.media-amazon.com/images/M/MV5BN2Q5NDVkMTItZTVhNy00NWE0LWFlM2YtZGMzNGE0MmRkYjA0XkEyXkFqcGc@._V1_.jpg,Vasikantanssi,2003,6.6,,"Ida Vakkuri, Santeri Nuutinen, Maria Sid, Ismo Kallio, Felipe Aspegren",1.0,12.0,Family,Finland,
73,https://www.imdb.com/title/tt0386905/,"https://m.media-amazon.com/images/M/MV5BNzJiYTUzYTItNTU1Yi00MzQxLWFjNzMtNjY1YzAwNzJiZjQzXkEyXkFqcGc@._V1_QL75_UY281_CR87,0,500,281_.jpg",127 wensen: op reis met...,2003,,,"Peter Heerschop, Hans Sibbel, Martin van Waardenberg, Wilfried de Jong",,4.0,"Comedy, Documentary, Family",Netherlands,
74,https://www.imdb.com/title/tt0386962/,"https://m.media-amazon.com/images/M/MV5BMTA2NzFhYjktZmYxMC00OTk3LWFkZjctNThlYzhmNzdiOGY3XkEyXkFqcGc@._V1_QL75_UY140_CR29,0,140,140_.jpg",PaPaul,2003,6.7,,"Jamai Loman, Cor Bakker, Paul de Leeuw, Sander Foppele, Tonny Eyk",2.0,111.0,"Comedy, Family, Talk-Show",Netherlands,"Paul de Leeuw, famous Dutch singer/TV-showhost, creates his own (parody of a) reallifesoap. Dutch people who have been in the news lately come by at his house in Amsterdam."
75,https://www.imdb.com/title/tt0386973/,"https://m.media-amazon.com/images/M/MV5BMDU3ZTkxMmUtODVkYS00ZmI3LTgzOTgtZWQ0Mjc5YjYzNzA3XkEyXkFqcGc@._V1_QL75_UX140_CR0,12,140,140_.jpg",SMS - Sju magiske sirkler,2003,5.2,,"Kristin Jess Rodin, Jacob Løvenskiold, Elsa Lystad, Kåre Conradi, Eindride Eidsvold",1.0,6.0,"Comedy, Drama, Family",Norway,"Ellen is 14 years old, she has just moved to Oslo with her mother. In Oslo she gets to know Halvorsen, a lonely boy, that mostly read books. Together they find Ophelia, she tells them there is a secret indian tribe in Oslo."
76,https://www.imdb.com/title/tt0386975/,https://m.media-amazon.com/images/M/MV5BOGJlNGJmOTUtZGJkYy00Nzc3LWE5YTEtNjNjN2I3NzJhMGQ4XkEyXkFqcGc@._V1_.jpg,Sabrina&apos;s Secret Life,2003,6.3,,"Britt McKillip, Blu Mankuma, Tabitha St. Germain, Shannon Chan-Kent, Sam Vincent",1.0,26.0,"Action, Adventure, Animation",United States,"These adventures focus on Sabrina training at a witchcraft academy, and feature the rival character Cassandra (aka 'Portia' from ""Friends Forever"")."
77,https://www.imdb.com/title/tt0386986/,https://m.media-amazon.com/images/M/MV5BNjIyN2RiYjItMzFmOS00MWUwLTk4NjktMzMzY2ZlNmEwYmExXkEyXkFqcGc@._V1_.jpg,Tutenstein,2003,7.0,,"Crystal Scales, Jeannie Elias, Lex Lang, Joey Simmrin, David Lodge",,40.0,"Adventure, Animation, Family",United States,"An inquisitive 12-year-old girl accidentally awakens the mummy of a young Egyptian pharaoh, who finds it difficult to accept that no one worships him in the 21st century."
78,https://www.imdb.com/title/tt0386993/,https://m.media-amazon.com/images/M/MV5BM2VhMzM4ODktMDU2Yy00NTc1LWFiMjUtOTg5NzUxOTkxZjdjXkEyXkFqcGc@._V1_.jpg,Xiaolin Showdown,2003,7.4,"Christy Hui, Brandon Sawyer","Jeff Bennett, Danny Cooksey, Grey DeLisle, Tom Kenny, Wayne Knight",3.0,52.0,"Action, Adventure, Animation",United States,A young Xiaolin monk named Omi with a giant yellow head leads a trio of other students to collect powerful items known as Shen Gong Wu while battling the evil Jack Spicer who is also after the artifacts
79,https://www.imdb.com/title/tt0387711/,https://m.media-amazon.com/images/M/MV5BYTU1NDE0MGEtMjY3OS00YjMwLWJlNmItMjcwMTNmNjRlMTVkXkEyXkFqcGc@._V1_.jpg,1000 seconden,2003,,,"Ron Boszhard, Ad Janssen, Wout Bru",,3.0,"Documentary, Family",Netherlands,Dutch TV adaptation of the famous Belgian cooking show 1000 seconden (1992).
80,https://www.imdb.com/title/tt0387740/,https://m.media-amazon.com/images/M/MV5BNDE5YTVhMzQtMzhlZi00MmYzLWJjY2MtY2Q4M2QwOGJhNzA2XkEyXkFqcGc@._V1_.jpg,Der Fürst und das Mädchen,2003,5.9,,"Daniela Ziegler, Hans Peter Korff, Maximilian Schell, Roland Koch, Tessa Mittelstaedt",3.0,40.0,Family,Germany,
81,https://www.imdb.com/title/tt0387749/,https://m.media-amazon.com/images/M/MV5BOTFmODExYzItN2M0Mi00OGM2LTk3NDYtYjI3ODI5MjViNTZmXkEyXkFqcGc@._V1_.jpg,Jesus &amp; Josefine,2003,6.3,,"Mimosa Willamo, Pernille Kaae Høier, Rasmus Ott, Andrea Vagn Jensen, Nikolaj Steen",1.0,24.0,"Family, Sci-Fi",Denmark,"Josefine discovers a time machine in an old shop, and goes back 2000 years in time."
82,https://www.imdb.com/title/tt0387791/,"https://m.media-amazon.com/images/M/MV5BNjk1MjU0OTk5OF5BMl5BanBnXkFtZTcwNDg0NjM5NA@@._V1_QL75_UX140_CR0,13,140,140_.jpg",Weltevreden op 10: Percy&apos;s Place!,2003,,,"Huub Stapel, Gijs Scholten van Aschat, Daan Schuurmans, Tatum Dagelet, Willem Nijholt",1.0,10.0,"Comedy, Family",Netherlands,
83,https://www.imdb.com/title/tt0387795/,"https://m.media-amazon.com/images/M/MV5BYzBkM2VkYWUtNGZkYi00MzExLTljNzMtNDZjMDkxNjcwMTkzXkEyXkFqcGc@._V1_QL75_UX140_CR0,13,140,140_.jpg",Ziggie,2003,,,"Ellen Hidding, Alessandro Cattelan",,2.0,Family,Italy,
84,https://www.imdb.com/title/tt0388595/,https://m.media-amazon.com/images/M/MV5BMTVhNDM3ZDktYjc5Yy00MjhiLWE3YjItZDJlMTUyZTQ1NWFmXkEyXkFqcGc@._V1_.jpg,Extreme Makeover: Home Edition,2003,6.3,,"Ty Pennington, Paul DiMeo, Michael Moloney, Tracy Hutson, Paige Hemmis",,223.0,"Comedy, Drama, Family",United States,A family that has faced hardship has their dilapidated house completely rebuilt while they are away on vacation for a week.
85,https://www.imdb.com/title/tt0388621/,https://m.media-amazon.com/images/M/MV5BMzY0OTFiNzgtZTY2ZC00ZGQwLWI5ZTEtMjM4NjM0ODdiZDhhXkEyXkFqcGc@._V1_.jpg,Midnight Horror School,2003,8.3,Naomi Iwata,,,10.0,"Animation, Family, Horror",Japan,"The Midnight Horror School is the mysterious school that teaches forgotten objects how to become ""wonders"". From old pencil stubs to broken pianos, if the forgotten items learn how to create wonders they will continue to exist forever."
86,https://www.imdb.com/title/tt0388625/,https://m.media-amazon.com/images/M/MV5BZDNlMDI2YzMtNWQ0NC00ZGUxLWJlN2MtOWM5OThkYmU3NGUzXkEyXkFqcGc@._V1_.jpg,My Dad the Rock Star,2003,5.2,,"Joanne Vannicola, Lawrence Bayne, Kathleen Laskey, Stephanie Anne Mills, Don Francks",2.0,26.0,"Animation, Comedy, Family",Canada,The straightlaced son of a flamboyantly eccentric heavy metal rock star tries to lead a normal life.
87,https://www.imdb.com/title/tt0389050/,"https://m.media-amazon.com/images/M/MV5BMjA3ODg3Nzg5NF5BMl5BanBnXkFtZTgwOTA1MTI1NjE@._V1_QL75_UX140_CR0,12,140,140_.jpg","Jesus, Josefine og budskabet bag",2003,6.8,,"Bo Hr. Hansen, Nikolaj Scherfig, Hans Hauge, Hans Christian Molbech, Martin Milter Jensen",,15.0,"Documentary, Family",Denmark,"Documentary series about the Christian themes in this year's 'julekalender' (Christmas calender) from TV 2/Danmark, ""Jesus & Josefine"" (2003)."
88,https://www.imdb.com/title/tt0389568/,https://m.media-amazon.com/images/M/MV5BMWM1ODZlZDQtZjJjMC00ZWEwLWI1ZDEtODBhYWM3ZTMyMmQzXkEyXkFqcGc@._V1_.jpg,Alegrijes y rebujos,2003,6.6,,"Miguel de León, Luis Roberto Guzmán, Jacqueline Bracamontes, Rosa María Bianchi, Cecilia Gabriela",,137.0,"Family, Fantasy, Musical",Mexico,A group of children discover the secret behind a haunted mansion.
89,https://www.imdb.com/title/tt0389569/,https://m.media-amazon.com/images/M/MV5BZDhiYzQ2OWUtNDY0My00MzJhLTlhM2MtNTcwYTI5M2ZjNDY4XkEyXkFqcGc@._V1_.jpg,"Amy, la niña de la mochila azul",2004,6.8,,"Michel Bernal, Nora Salinas, Pedro Armendáriz Jr., Alejandro Tommasi, Tatiana",1.0,115.0,"Drama, Family",Mexico,"The story of a sweet-hearted tomboy who lives at the shore with her fisherman father, her adventurous friends and a mysterious mermaid."
90,https://www.imdb.com/title/tt0389576/,https://m.media-amazon.com/images/M/MV5BM2FlZTdkMWItZTk5My00OTRmLTgwNWUtZmUxMDczZDE0ZTFiXkEyXkFqcGc@._V1_.jpg,Beat the Cyborgs,2003,8.2,,"Mark Speight, Oliver Price, Jamie Cho, Jason Tompkins, Wole Adesomoye",1.0,13.0,"Family, Game-Show",United Kingdom,"Fantasy game show in which Max Manus and his games engineer Mendzies invite two teams of children to pit Cyborgs, including Scraper, Geo and Konka, against one another in the City of Games."
91,https://www.imdb.com/title/tt0389583/,"https://m.media-amazon.com/images/M/MV5BOTYxMThiMzctMzU4Yy00ZWY1LTkxODUtOTM2ZGNlZjgwZTZmXkEyXkFqcGc@._V1_QL75_UX140_CR0,0,140,140_.jpg",Brincar a Brincar,2003,,,"Marco António, Lura, Diogo Morgado, Albano Jerónimo, Sofia Nicholson",,27.0,"Animation, Family, Talk-Show",Portugal,
92,https://www.imdb.com/title/tt0389596/,"https://m.media-amazon.com/images/M/MV5BMjZkMzI4MDUtYzhlMi00NGNlLWFjNWUtZDE5MGMyZjVlOWYyXkEyXkFqcGc@._V1_CR364,34,662,993_QL75_UX140_CR0,12,140,140_.jpg",The Christmas Show,2003,,,"Daniel MacPherson, Lulu, June Brown, Robin Gibb, Will Young",1.0,6.0,"Documentary, Family",United Kingdom,
93,https://www.imdb.com/title/tt0389668/,https://m.media-amazon.com/images/M/MV5BZTRlZWE1NWItMjIwMy00NjhiLWFhMzAtMjBiMmZhOWQxNWJlXkEyXkFqcGc@._V1_.jpg,Peep and the Big Wide World,2004,7.9,,"Jamie Watson, Amanda Soha, Joan Cusack, Scott Beaudin, Keira Johnson",,62.0,"Adventure, Animation, Comedy",Canada,"Peep, Chirp, and Quack explore the ""Big Wide World"" around them, leading to mischief and adventures."
94,https://www.imdb.com/title/tt0389682/,https://m.media-amazon.com/images/M/MV5BN2RhMDEwM2EtNzk2MS00MjExLTk0YmMtMmM4ZTNjNmFiYTQ0XkEyXkFqcGc@._V1_.jpg,Something Else,2003,5.6,"Kathryn Cave, Chris Riddell","Lee Tockar, Ian James Corlett, Michael Dobson",1.0,26.0,"Animation, Family",Canada,"Two creatures, one named ""Something"", the other named ""Something Else"" try to co-exist peacefully despite the fact that they are complete opposites. Imagine The Odd Couple as if it were done by Dr. Suess and you've got the basic idea."
95,https://www.imdb.com/title/tt0389698/,"https://m.media-amazon.com/images/M/MV5BMGI3OGNjMTUtZTdmOS00MjUzLWJlYTUtODFjZjVkZmZmYzYxXkEyXkFqcGc@._V1_QL75_UY140_CR25,0,140,140_.jpg",VARA laat,2003,,,"Pim Muda, Pepijn Gunneweg, Claudia de Breij, Dolf Jansen, Klaas van der Eerden",,1.0,"Animation, Documentary, Family",Netherlands,
96,https://www.imdb.com/title/tt0389708/,https://m.media-amazon.com/images/M/MV5BZmQwZDNkNzgtNTJmNy00MWJmLWFhNTQtOTg5YjcyZDVhNDNhXkEyXkFqcGc@._V1_.jpg,Ídolos,2003,6.0,Simon Fuller,"Manuel Moura dos Santos, Sílvia Alberto, Pedro Granger, Ramon Galarza, Sofia Morais",6.0,20.0,"Family, Game-Show, Music",Portugal,"A musical talent show that aimed to find ""Brazil's new musical idol""."
97,https://www.imdb.com/title/tt0390713/,"https://m.media-amazon.com/images/M/MV5BODI2NmU1M2QtN2Y2MS00OTQ5LTgwODgtZmE1OWRjMzdlMzA1XkEyXkFqcGc@._V1_QL75_UX140_CR0,0,140,140_.jpg",Good Sports with Chris Terrence,2003,,,"Jerry Tarkanian, Chris Terrence, Larry Gittens, Don Priest, Vince Warner",1.0,1.0,"Family, Sport",United States,"'Good Sports with Chris Terrence' is a sports talk show produced by the B# Video Club, executive producer Gary Cocola and KGMC Channel 43. The show is dedicated to delivering coverage of local sports teams and figures in and around the Central Valley of California."
98,https://www.imdb.com/title/tt0391098/,"https://m.media-amazon.com/images/M/MV5BNzZhMjU1NTUtNjU2Yy00ZGVkLTlhNGUtMzVmYzlhYmMxOTNiXkEyXkFqcGc@._V1_QL75_UX140_CR0,0,140,140_.jpg",Dumb Britain?,2003,,,"Tony Blackburn, Tara Palmer-Tomkinson, Neil Fox",,3.0,Family,United Kingdom,"Special programme featuring a host of blunders from British TV shows, from the funniest wrong answers on quiz shows to the most excruciating presenter gaffes, with celebrities, sportsmen, politicians and the great British public."
99,https://www.imdb.com/title/tt0391655/,"https://m.media-amazon.com/images/M/MV5BZGU3ZTNmZDktNWMyMS00ZDk3LWIwOTYtN2NjNGI5ZDFmMmVmXkEyXkFqcGc@._V1_QL75_UY140_CR24,0,140,140_.jpg",Klaar voor de start,2003,,,"Victor Reinier, Marcel Verreck, Horace Cohen",,3.0,"Family, Sport",Netherlands,"Two teams compete to win a certain prize by answering sports questions. Actors/comedians Marcel Verreck and Horace Cohen lead the teams, which consist of a famous sportsperson and someone who wants to quit smoking."
100,https://www.imdb.com/title/tt0391678/,"https://m.media-amazon.com/images/M/MV5BZDdiNTBjNjctYjAxZi00MjBjLThlNzktYWNlNTg3ZDRkZGQxXkEyXkFqcGc@._V1_QL75_UX140_CR0,59,140,140_.jpg",Pling bing,2003,,,"Signe Lindkvist, Louise Mieritz, Lars Ranthe, Søren Hauch-Fausbøll, Bo Riemer",,7.0,Family,Denmark,
101,https://www.imdb.com/title/tt0391679/,https://m.media-amazon.com/images/M/MV5BMjQ1NjcyODYtNzk4ZS00ZjY2LWI3ODMtYjdkODI5NjNiMThjXkEyXkFqcGc@._V1_.jpg,Poko,2003,6.0,,"Elisabeth Øien Eiksund, Cory Bowles, Owen Pattison, Cameron Davidson",,4.0,"Animation, Comedy, Family",Canada,Poko is a stop-motion animation show for young children which deals with simple strategies to help them cope with everyday childhood frustrations and mishaps (while laughing out loud).
102,https://www.imdb.com/title/tt0391683/,https://m.media-amazon.com/images/M/MV5BM2I2M2RlZDAtYWEwZS00NTI3LTk1YTgtNThmODI3ZTc1MjBjXkEyXkFqcGc@._V1_.jpg,Rubí,2004,8.0,,"Bárbara Mori, Eduardo Santamarina, Jacqueline Bracamontes, Paty Díaz, Ingrid Martz",1.0,115.0,"Adventure, Drama, Family",Mexico,"An ambitious woman of humble background and stunning beauty is determined to change her poor situation, using her seductive skills on a millionaire doctor."
103,https://www.imdb.com/title/tt0391698/,https://m.media-amazon.com/images/M/MV5BYzRmYWJmMWYtMDdiMC00OTlmLWI0YWYtNDg0Yzg0NTE1MmExXkEyXkFqcGc@._V1_.jpg,Tonttu Toljanteri: Tonttu-TV,2003,6.9,,"Kunto Ojansivu, Jukka Pääkkönen, Erkki Teittinen, Satu Säävälä, Kirsi Laamanen",1.0,24.0,Family,Finland,"Tonttu Toljanteri becomes a television presenter of Tonttu-TV, who is not allowed to say the word ""Christmas"" on the screen under any circumstances."
104,https://www.imdb.com/title/tt0391706/,"https://m.media-amazon.com/images/M/MV5BY2YzZTRiMmYtYzQxNy00MDcwLThkN2EtN2RmZjJhNTcwMzFiXkEyXkFqcGc@._V1_QL75_UY140_CR98,0,140,140_.jpg",Vícios &amp; Virtudes,2003,,,"Luísa Castel-Branco, Kid Jamaica, José Raposo, Pedro Granger, João Baião",,20.0,Family,Portugal,
105,https://www.imdb.com/title/tt0392071/,"https://m.media-amazon.com/images/M/MV5BZDEwZTk2NmMtYjQ5Ny00OTcyLWEzMmItOTM1MDg2MmMxNzdlXkEyXkFqcGc@._V1_QL75_UX140_CR0,0,140,140_.jpg",Het groot dictee der Nederlandse taal,2003,6.3,,"Philip Freriks, Martine Tanghe, Henk Vonhoff, Th.A.J.M. Janssen, P.G.J. van Sterkenburg",,17.0,"Family, Game-Show",Netherlands,
106,https://www.imdb.com/title/tt0392718/,"https://m.media-amazon.com/images/M/MV5BNzJiYTUzYTItNTU1Yi00MzQxLWFjNzMtNjY1YzAwNzJiZjQzXkEyXkFqcGc@._V1_QL75_UY281_CR87,0,500,281_.jpg",Rob &amp; Rudolph&apos;s kerstdiner,2003,,,"Rudolph van Veen, Rob Verlinden",,2.0,"Documentary, Family, Short",Netherlands,"Rudolph van Veen, well known from 'Life & Cooking' (2000) gives tips on a good christmas dinner, while Rob Verlinden, specialised in plants and decorating, tells you how to decorate the dinner table the christmas way."
107,https://www.imdb.com/title/tt0392948/,https://m.media-amazon.com/images/M/MV5BMzMzZGJiNTYtOGM3Ni00OWQ3LWE1NTYtZGU2NjU4OTU2OTgyXkEyXkFqcGc@._V1_.jpg,Wife Swap,2003,5.0,,"Samantha Fox, Olivia Williams, Jade Goody, Jeff Brazier, Charles Ingram",,38.0,"Family, Reality-TV",United Kingdom,"Follow original rules for week 1 using house manuals. Week 2, they set new rules. Families exchange money. After 2 weeks, couples meet to discuss experiences - sometimes peaceful, sometimes confrontational. Follow-up filmed weeks later."
