page_url,image_url,tvshow_title,year,rating,director,actors,seasons,series,genres,countries,description
https://www.imdb.com/title/tt0445890/,https://m.media-amazon.com/images/M/MV5BZGNiN2MyZDktOGQ3NC00NWExLWFkMjAtMWEwMGQ3OTk1ODU1XkEyXkFqcGc@._V1_.jpg,My Super Sweet 16,2005,1.9,,"Mary Morrison, Quincy Brown, Shad Moss, Rachel Steiner, Jasen Kaplan, Cher Hubsher",Unknown,112,"Documentary, Reality TV",United States,Spoiled rotten sixteen year old boys and girls get lavish parties throw by wealthy parents.
https://www.imdb.com/title/tt0445912/,https://m.media-amazon.com/images/M/MV5BODk5YWYyOGItZDA4NC00ZTBkLWI5ODYtZDVjZGE1NjhjYzk5XkEyXkFqcGc@._V1_.jpg,The Ultimate Fighter,2005,7.8,,"Dana White, Mike Rowe, Herb Dean, Brookliyn Wren, Forrest Griffin, Jeff Mullen",Unknown,435,"Action, Martial Arts, Reality TV, Sport",United States,Sixteen top mixed martial arts fighters compete for a UFC contract.
https://www.imdb.com/title/tt0446224/,https://m.media-amazon.com/images/M/MV5BZGZkZTUwNDAtODQxZS00ODEyLTlhMTctMmVjNTQ0MmQwNmFjXkEyXkFqcGc@._V1_.jpg,Jóban rosszban,2005,1.4,Keil Zsófia,"Tibor Gazdag, Veronika Madár, Dániel Seres, Dávid Jánosi, Péter Bozsó, Roland Tóth",1,4288,Drama,Hungary,"Everything has suddenly changed in Csillagkút. Life becomes much livelier in this tiny Budapest-agglomeration town. Everybody creates new gossip about Péter Pongrácz, who gives up his American welfare and career to establish a new hospital in Csillagkút, converted from an old castle at great cost. Everybody finds the hospital beautiful, but not everybody likes Péter P...Read all"
https://www.imdb.com/title/tt0446241/,https://m.media-amazon.com/images/M/MV5BZDkyOWQzN2QtZTUwMC00ZDNiLWIyNzQtZjVmMDRkMTU1MTg2XkEyXkFqcGc@._V1_.jpg,Over There,2005,7.8,"Steven Bochco, Chris Gerolmo","Josh Henderson, Luke Macfarlane, Erik Palladino, Keith D. Robinson, Sticky Fingaz, Omid Abtahi",1,13,"Action, Drama, War",United States,A dramatized take on war in Iraq.
https://www.imdb.com/title/tt0446809/,https://m.media-amazon.com/images/M/MV5BNmZjMzQwYjMtYzE1ZS00Y2U2LWI3ZWEtMWRlMWQ5ODM1OGZhXkEyXkFqcGc@._V1_.jpg,Deadliest Catch,2005,7.8,,"Mike Rowe, Sig Hansen, Jake Anderson, Keith Colburn, Jonathan Hillstrand, Josh Harris",Unknown,379,"Adventure, Business Reality TV, Documentary, Reality TV",United States,A documentary series chronicling the real-life high-sea adventures of the Alaskan crab fishermen. This is the most deadly profession in the world.
https://www.imdb.com/title/tt0446847/,https://m.media-amazon.com/images/M/MV5BM2FkN2M5ZDgtM2I4OC00YmE0LTk4ZjktNGMxNDhlMTE0ZWRjXkEyXkFqcGc@._V1_.jpg,Lockup,2005,7.9,,"Rasha Drachkovitch, Tracy Powell, Jacob Hekter, Susan Carney, Brian W. Kelly, Jim Cirigliano",Unknown,241,"Documentary, News",United States,"An insight, to the many lives of the women and men that enter jail."
https://www.imdb.com/title/tt0448190/,https://m.media-amazon.com/images/M/MV5BMjg4NTZmNDQtZTlhMC00NWI1LWE3ZGUtYzhjYWViNDJhOGYyXkEyXkFqcGc@._V1_.jpg,Masters of Horror,2005,7.4,Mick Garris,"Diego Martinez-Tau, Karen Elizabeth Austin, J. Winston Carroll, Miho Ninagawa, Anthony Harrison, Henry Thomas",2,26,"Body Horror, Horror, Psychological Horror","Canada, Japan, United States",Genre veteran Mick Garris has amassed some of the greatest horror film writers and directors to bring to you the anthology series.
https://www.imdb.com/title/tt0448300/,https://m.media-amazon.com/images/M/MV5BYmY0ZDEzNjAtYjFjNy00YzdmLWI3YzctZjIxYWQzODQyMWQzXkEyXkFqcGc@._V1_.jpg,Spicks and Specks,2005,8.0,Paul Clarke,"Adam Hills, Alan Brough, Myf Warhurst, Dave O'Neil, Hamish Blake, Denise Scott",14,336,"Comedy, Game Show, Music, Satire",Australia,Adam Hills hosts this lighthearted music quiz show.The two teams are captained by Myf Warhurst and Alan Brough.
https://www.imdb.com/title/tt0448303/,https://m.media-amazon.com/images/M/MV5BNmUzMDM4YjAtN2Y5Ni00Mjk0LThmNjctMDA5NDI0ZWY0YjIxXkEyXkFqcGc@._V1_.jpg,Stacked,2005,6.0,Steven Levitan,"Pamela Anderson, Brian Scolaro, Christopher Lloyd, Elon Gold, Marissa Jaret Winokur, Paget Brewster",2,20,"Comedy, Sitcom",United States,A party girl starts a new life as an employee at a family-run bookstore.
https://www.imdb.com/title/tt0449545/,https://m.media-amazon.com/images/M/MV5BNTJjNDNlMmUtNzkxNi00ZDMwLThlMjItNDIyZGY5Y2U4MTk3XkEyXkFqcGc@._V1_.jpg,Curious George,2006,7.2,Joe Fallon,"Frank Welker, Jeff Bennett, Rino Romano, Jim Cummings, Annie Mumolo, Lex Lang",15,199,"Adventure, Animation, Comedy, Family",United States,Follows the mischievous adventures of a Monkey by the name of George.
https://www.imdb.com/title/tt0450357/,https://m.media-amazon.com/images/M/MV5BNTliN2VlYWItYWNmYy00MzlhLTg5MTMtYTNlN2U2YzA3NWQxXkEyXkFqcGc@._V1_.jpg,Wonder Showzen,2005,8.4,"Vernon Chatman, John Lee","Vernon Chatman, John Lee, Alyson Levy, Evan Seligman, Ryan Simpkins, Scarlett Sperduto",3,20,"Adult Animation, Animation, Comedy, Dark Comedy, Parody, Satire, Sketch Comedy",United States,"An all-cynical, all-evil absurdist variety show that parodies the classic educational PBS shows of the 1970s, made up of old cartoons and educational films, children, and puppets from one's worst nightmares."
https://www.imdb.com/title/tt0450897/,https://m.media-amazon.com/images/M/MV5BZDgwMmY0M2MtNWY3ZC00NGMwLWE0YjItNWQ4MDVmNjk1ZjRhXkEyXkFqcGc@._V1_.jpg,The Apprentice UK,2005,7.1,Mark Burnett,"Alan Sugar, Mark Halliley, Karren Brady, Nick Hewer, Claude Littner, Margaret Mountford",Unknown,269,"Business Reality TV, Game Show, Reality TV",United Kingdom,"20 young entrepreneurs compete in several business tasks, and must survive the weekly firings in order to become the business partner of one of the most successful businessmen."
https://www.imdb.com/title/tt0450920/,https://m.media-amazon.com/images/M/MV5BNDNmMWE5MmUtMWExNi00NTRjLTg1NGUtN2M0NTYwYzM2M2JhXkEyXkFqcGc@._V1_.jpg,Intervention,2005,7.9,"Sam Mettler, Rob Sharenow","Candy Finnigan, Jeff VanVonderen, Ken Seeley, Donna Chavous, Maureen Brine, Andrew Galloway",Unknown,367,"Documentary, Drama",United States,Addicts try to overcome their addictions with the help of their families and others.
https://www.imdb.com/title/tt0451460/,https://m.media-amazon.com/images/M/MV5BZDk5NGEwZjctOTBkNC00OWRhLWJmMjAtZTk3MWRkMmRkYjMwXkEyXkFqcGc@._V1_.jpg,Handy Manny,2006,5.6,"Roger Bollen, Marilyn Sadler, Richard Gitelson","Wilmer Valderrama, Dee Bradley Baker, Tom Kenny, Nancy Truman, Carlos Alazraqui, Nika Futterman",Unknown,116,"Animation, Comedy, Computer Animation, Family, Musical","United States, Canada","A show about handyman Manny Garcia and his helpful talking tools, who make repairs and fix problems in the small town of Sheetrock Hills."
https://www.imdb.com/title/tt0451461/,https://m.media-amazon.com/images/M/MV5BOWRiNzVkNDgtNjZjNy00ZWUxLWJjZmYtNmVlNDUzMGUzOWRmXkEyXkFqcGc@._V1_.jpg,My Gym Partner's a Monkey,2005,5.8,"Tim Cahill, Julie McNally Cahill","Tom Kenny, Nika Futterman, Grey DeLisle, Rick Gomez, Maurice LaMarche, Phil LaMarr",4,55,"Adventure, Animal Adventure, Animation, Buddy Comedy, Comedy, Family, Slapstick",United States,"A clerical error sends 12-year-old Adam Lyon to a middle school for zoo animals, but his best friend, Jake the Monkey, is standing by him every step of the way to help him adjust."
https://www.imdb.com/title/tt0451469/,https://m.media-amazon.com/images/M/MV5BMDZmYzQ2NjgtMzUxNi00MzA3LWIzMTUtNmI4NGU5MmQzMWRiXkEyXkFqcGc@._V1_.jpg,Power Rangers Mystic Force,2006,6.7,,"Firass Dirani, Angie Diaz, Richard Brancatisano, Melanie Vallejo, Nic Sampson, Peta Rutter",1,32,"Action, Adventure, Family, Fantasy, Horror, Superhero, Supernatural Fantasy, Sword & Sorcery, Teen Fantasy, Urban Adventure",United States,"Five teen sorcerers are called to save the planet from darkness, guided by their mentor and an ancient book. They embark on magical adventures, befriend dragons, battle beasts, face evil, and transform into the Power Rangers Mystic Force."
https://www.imdb.com/title/tt0451493/,https://m.media-amazon.com/images/M/MV5BZjVkNWNjZTctN2I5Zi00YmE3LWE2MjYtODNkODNiYmZlOGNkXkEyXkFqcGc@._V1_.jpg,Casados con hijos,2005,7.6,,"Guillermo Francella, Florencia Peña, Luisana Lopilato, Darío Lopilato, Erica Rivas, Marcelo De Bellis",Unknown,216,"Comedy, Sitcom, Spanish",Argentina,Remake of Married... with Children (1987) that follows the life of an Argentine middle-class family.
https://www.imdb.com/title/tt0452046/,https://m.media-amazon.com/images/M/MV5BZmEyNTAyZDEtMTlhNS00ZTJjLWI1OWEtNWMzNzFhMWNjMDY2XkEyXkFqcGc@._V1_.jpg,Criminal Minds,2005,8.1,Jeff Davis,"Kirsten Vangsness, A.J. Cook, Matthew Gray Gubler, Joe Mantegna, Thomas Gibson, Shemar Moore",19,363,"Cop Drama, Crime, Drama, Mystery, Police Procedural, Psychological Drama, Psychological Thriller, Serial Killer, Suspense Mystery, Thriller",United States,"The FBI's Behavioral Analysis Unit in Quantico helps police solve violent serial crimes using profiling. Team members analyze evidence and psychology to catch unknown subjects, but their demanding work affects personal lives."
https://www.imdb.com/title/tt0452568/,https://m.media-amazon.com/images/M/MV5BNmZiODI3NTYtODBmMC00MDdjLTgwMzUtMGM4MTk0MTIzOTMzXkEyXkFqcGc@._V1_.jpg,Sugar Rush,2005,7.7,Katie Baxendale,"Olivia Hallinan, Lenora Crichlow, Richard Lumsden, Sara Stewart, Kurtis O'Brien, Sarah-Jane Potts",2,20,"Drama, Romance",United Kingdom,"15-year-old Kim has just moved to Brighton and developed an earth-shattering, hormone-surging crush on her new best friend, Sugar."
https://www.imdb.com/title/tt0452713/,https://m.media-amazon.com/images/M/MV5BZjVlMjY1OTgtOGQyNC00NDBhLWI1N2YtMDI0NTU5ZDI4MGM5XkEyXkFqcGc@._V1_.jpg,Bitange i princeze,2005,8.5,,"Hrvoje Keckes, Rene Bitorajac, Mila Elegovic, Tarik Filipovic, Dražen Čuček, Natasa Dangubic",5,108,Comedy,Croatia,"A comedy about five young adults who happen to live in the same building and gather in a pub called ""Bitange i princeze""."
https://www.imdb.com/title/tt0452718/,https://m.media-amazon.com/images/M/MV5BZmI1N2ViYzktZTVhOS00YmQ4LTllM2MtNDUyMDAwZDUwYjkyXkEyXkFqcGc@._V1_.jpg,Surface,2005,7.2,"Jonas Pate, Josh Pate","Lake Bell, Jay R. Ferguson, Carter Jenkins, Leighton Meester, Ian Anthony Dale, LouAnne Lafortune",1,15,"Adventure, Drama, Mystery, Sci-Fi, Thriller",United States,"A marine biologist, an insurance salesman and a teen-aged boy find their lives fundamentally changed by the emergence of a new, and often dangerous, species of sea life, while government agents work to keep the affair under wraps."
https://www.imdb.com/title/tt0453422/,https://m.media-amazon.com/images/M/MV5BNDkwZjBiNmMtM2UyMy00MDVjLTkwNDAtYmYxN2MzMTE5M2NkXkEyXkFqcGc@._V1_.jpg,Doctor Who Confidential,2005,8.0,,"Russell T. Davies, David Tennant, Steven Moffat, Phil Collinson, Matt Smith, Anthony Head",Unknown,113,Documentary,United Kingdom,"Behind the scenes of the making of Doctor Who (2005) with the cast, crew and directors."
https://www.imdb.com/title/tt0454349/,https://m.media-amazon.com/images/M/MV5BMTcyYTIwOWMtYTFjNS00NTA1LWE5ODItMmY4MjEwMTYxYjg5XkEyXkFqcGc@._V1_.jpg,Johnny Test,2005,5.5,Scott Fellows,"James Arnold Taylor, Maryke Hendrikse, Jeff Bennett, Lee Tockar, Ian James Corlett, Scott McNeil",6,117,"Action, Adventure, Animation, Comedy, Computer Animation, Family, Sci-Fi, Superhero","United States, Canada","The adventures of average suburban boy Johnny Test, who wittingly plays test subject for his genius twin sisters' various experiments, reluctantly fighting evil villains in the process."
https://www.imdb.com/title/tt0455273/,,Popularity Contest,2005,5.2,,"Jonathan Torrens, Alex Slattery, Rory Schepisi, Jose Macias, Ali Dudek, Mandell Anthony",,26,Documentary,United States,
https://www.imdb.com/title/tt0455275/,https://m.media-amazon.com/images/M/MV5BMTg3NTkwNzAxOF5BMl5BanBnXkFtZTcwMjM1NjI5MQ@@._V1_.jpg,Prison Break,2005,8.3,Paul T. Scheuring,"Dominic Purcell, Wentworth Miller, Amaury Nolasco, Robert Knepper, Sarah Wayne Callies, Wade Williams",5,90,"Action, Conspiracy Thriller, Crime, Drama, Mystery, Prison Drama, Psychological Drama, Psychological Thriller, Thriller",United States,"A structural engineer installs himself in a prison he helped design, in order to save his falsely accused brother from a death sentence by breaking them out from the inside."
https://www.imdb.com/title/tt0456029/,https://m.media-amazon.com/images/M/MV5BZmM1M2MyZmMtYmMwZS00MjU1LTg5OTEtNTBhNWRlYjU3MDExXkEyXkFqcGc@._V1_.jpg,Blue Water High,2005,6.9,,"Sophie Luck, Kate Bell, Martin Lynes, Liz Burch, Dane Pitman, Adam Saunders",3,78,"Drama, Family, Teen Drama",Australia,"Seven top Australian teen surfers live, study, and train together, while they fight to win sponsorship and a spot on the Professional Circuit."
https://www.imdb.com/title/tt0457046/,https://m.media-amazon.com/images/M/MV5BYzI2MjMxNWYtOGNiZi00Mjc1LTkzNTMtOGE3MmEzYTNiYzlhXkEyXkFqcGc@._V1_.jpg,Love Monkey,2006,7.8,Michael Rauch,"Emiko Koizumi, Tom Cavanagh, Judy Greer, Larenz Tate, Christopher Wiehl, Ivana Milicevic",1,8,"Comedy, Drama, Music",United States,A music scout gets fired from his corporate job and gets a job at a smaller indie label.
https://www.imdb.com/title/tt0457146/,https://m.media-amazon.com/images/M/MV5BMDNjYWU1NzgtYWI2OS00NmZhLTk0MzctZjhmMzk2N2VmN2Y0XkEyXkFqcGc@._V1_.jpg,Squidbillies,2005,6.7,"Dave Willis, Jim Fortier, Matt Maiellaro","Bobby Ellerbee, Dana Snyder, Daniel McDevitt, Unknown Hinson, Dave Willis, Todd Hanson",Unknown,133,"Adult Animation, Animation, Comedy, Dark Comedy, Sitcom",United States,"Follows the adventures of the Cuylers, an impoverished and dysfunctional family of anthropomorphic, air-breathing, redneck squids who live in a rural Appalachian community in the state of Georgia."
https://www.imdb.com/title/tt0457229/,https://m.media-amazon.com/images/M/MV5BYmExZTViMjktZjBmZi00NjgzLTk3MTYtZjM1YTMyMGIzMTVhXkEyXkFqcGc@._V1_.jpg,Brotherhood,2006,7.7,Blake Masters,"Jason Isaacs, Jason Clarke, Annabeth Gish, Kevin Chapman, Fiona C. Erickson, Ethan Embry",3,29,"Crime, Drama, Gangster, Political Drama",United States,"Set in an Irish neighborhood in Providence, Rhode Island, the series revolves around two brothers on opposite sides of the law: one a gangster (Jason Isaacs) and the other a state politician (Jason Clarke)."
https://www.imdb.com/title/tt0458253/,https://m.media-amazon.com/images/M/MV5BODg5MTc0MTg3OV5BMl5BanBnXkFtZTcwNTUwNjAzMQ@@._V1_.jpg,The Closer,2005,7.8,James Duff,"Kyra Sedgwick, J.K. Simmons, Corey Reynolds, Robert Gossett, G.W. Bailey, Jon Tenney",7,109,"Cop Drama, Crime, Drama, Mystery, Police Procedural",United States,Deputy Police Chief Brenda Johnson investigates high-profile crimes.
https://www.imdb.com/title/tt0458254/,https://m.media-amazon.com/images/M/MV5BMWFiNWM4ZjUtNTU5MS00ODllLTk5ZGEtNTU2Y2I1ZmViNmIwXkEyXkFqcGc@._V1_.jpg,The Colbert Report,2005,8.4,"Stephen Colbert, Ben Karlin, Jon Stewart","Stephen Colbert, Jay Katsir, Jon Stewart, Paul Dinello, Trevor Potter, Andrew Sullivan",Unknown,1390,"Comedy, News, Parody, Satire, Talk Show",United States,"Satirical newscaster Stephen Colbert, armed with his larger-than-life ego and overly-patriotic spirit, provides humorous commentary on the big issues going on in the United States and the rest of the world."
https://www.imdb.com/title/tt0458259/,https://m.media-amazon.com/images/M/MV5BYmFhNDdkYWQtNGJhZC00YjA1LWFjZmItYzJjN2NiODhmNDY0XkEyXkFqcGc@._V1_.jpg,Dirty Jobs,2005,7.7,,"Mike Rowe, David M. Barsky, Doug Glover, Troy Paff, Christopher Jones, Adam Bradley",Unknown,180,"Business Reality TV, Reality TV",United States,Follows the exploits of Mike Rowe as he performs various dirty and dangerous jobs around the USA.
https://www.imdb.com/title/tt0458290/,https://m.media-amazon.com/images/M/MV5BOTdiODQ1MDYtZjM5My00MmQ5LTk1ZWUtZWIwYjBhZGMxZDAyXkEyXkFqcGc@._V1_.jpg,Star Wars: The Clone Wars,2008,8.5,George Lucas,"Tom Kane, Dee Bradley Baker, Matt Lanter, James Arnold Taylor, Ashley Eckstein, Matthew Wood",7,133,"Action, Action Epic, Adventure Epic, Computer Animation, Dark Fantasy, Epic, Fantasy Epic, Sci-Fi Epic, Space Sci-Fi, Tragedy",United States,Jedi Knights lead the Grand Army of the Republic against the droid army of the Separatists.
https://www.imdb.com/title/tt0459159/,https://m.media-amazon.com/images/M/MV5BNTQ0NTdjZTctZWRhMS00YjNmLWIyOWQtMWJjNjJhYTgyOTdjXkEyXkFqcGc@._V1_.jpg,The Thick of It,2005,8.7,Armando Iannucci,"Chris Addison, James Smith, Peter Capaldi, Joanna Scanlan, Rebecca Front, Roger Allam",4,24,"Comedy, Satire, Sitcom",United Kingdom,The Minister for Social Affairs is continually harassed by Number 10's policy enforcer and dependent on his not-so-reliable team of civil servants.
https://www.imdb.com/title/tt0459683/,https://m.media-amazon.com/images/M/MV5BNjI5NzQ1NDYzNF5BMl5BanBnXkFtZTcwODYxNDczMQ@@._V1_.jpg,El Cuerpo del Deseo,2005,6.8,,"Wayne LeGette, Jimena Araya, Mario Cimarro, Lorena Rojas, Andrés García, Martín Karpan",1,142,"Drama, Mystery, Romance, Spanish","United States, Colombia",A man comes back from death only to discover dark secrets about his widow.
https://www.imdb.com/title/tt0460091/,https://m.media-amazon.com/images/M/MV5BMTc2MzQxNDIxMl5BMl5BanBnXkFtZTcwOTk1MDU1MQ@@._V1_.jpg,My Name Is Earl,2005,7.8,Gregory Thomas Garcia,"Jason Lee, Ethan Suplee, Jaime Pressly, Nadine Velazquez, Eddie Steeples, Louis T. Moyle",4,96,"Comedy, Quirky Comedy, Sitcom",United States,"A ne'er do well wins $100,000 in the lottery and decides to right all the wrongs from his past with his newfound realization!"
https://www.imdb.com/title/tt0460619/,https://m.media-amazon.com/images/M/MV5BOTE3NTNmYzItZmRhNi00YWFhLTg5ZTMtYmYxNjc5MGQ2MjViXkEyXkFqcGc@._V1_.jpg,Lucky Louie,2006,7.8,Louis C.K.,"Louis C.K., Pamela Adlon, Mike Hagerty, Laura Kightlinger, Jim Norton, Rick Shapiro",1,13,"Comedy, Sitcom",United States,A working class family and their oddball friends.
https://www.imdb.com/title/tt0460627/,https://m.media-amazon.com/images/M/MV5BMjA3ODMxMzM5NF5BMl5BanBnXkFtZTgwMDM1NjU0OTE@._V1_.jpg,Bones,2005,7.8,Hart Hanson,"Emily Deschanel, David Boreanaz, Michaela Conlin, TJ Thyne, Tamara Taylor, John Francis Daley",12,245,"Cop Drama, Crime, Dark Comedy, Drama, Mystery, Police Procedural",United States,"F.B.I. Special Agent Seeley Booth teams up with the Jeffersonian's top anthropologist, Dr. Temperance Brennan, to investigate cases where all that's left of the victims are their bones."
https://www.imdb.com/title/tt0460631/,https://m.media-amazon.com/images/M/MV5BMzBkMmVlMDctZGNmYS00MmE1LWJiOTgtNzgxNTRhMzQ1NDNiXkEyXkFqcGc@._V1_.jpg,Close to Home,2005,6.7,Jim Leonard,"Jennifer Finnigan, Kimberly Elise, David James Elliott, John Carroll Lynch, Cress Williams, Jon Seda",2,44,"Crime, Drama, Legal Drama, Mystery, Police Procedural, Thriller",United States,A legal drama that rips away the facade of suburbia to reveal that sometimes quiet streets can hide the darkest crimes.
https://www.imdb.com/title/tt0460637/,https://m.media-amazon.com/images/M/MV5BM2U1M2QxZDYtMzgyYS00OWQ5LWIyNGUtMmQ1MGQ2NTU2NzNhXkEyXkFqcGc@._V1_.jpg,Everybody Hates Chris,2005,7.6,"Ali LeRoi, Chris Rock","Terry Crews, Tichina Arnold, Tequan Richmond, Imani Hakim, Vincent Martella, Tyler James Williams",4,88,"Comedy, Coming-of-Age, Drama, Music, Sitcom, Teen Comedy, Teen Drama",United States,"Comedy following an awkward young African-American teenager (based on a young version of comedian Chris Rock) as he attempts to survive with his family and his all-white school in 1980's Brooklyn, New York."
